245,52375419,ADMIN,01,15,02,08,,0,akt0081626,12122800017,ADMIN,2013-01-16 17:32:47.000
246,52375420,ADMIN,08,11,02,08,,0,akt0074962,11100300027,ADMIN,2013-01-16 17:35:52.000
247,52375421,ADMIN,01,15,02,08,,0,akt0079737,12121300100,ADMIN,2013-01-16 17:37:53.000
248,52375422,ADMIN,01,13,02,08,,0,akt0078671,12111900082,ADMIN,2013-02-13 15:36:56.000
249,52375423,ADMIN,01,15,01,01,,3072,akt0055260,12091400154,ADMIN,2013-01-17 10:55:57.000
250,52375423,ADMIN,01,15,02,08,,0,akt0055260,12121200793,ADMIN,2013-01-17 10:55:57.000
251,52375424,ADMIN,01,15,01,01,,30,akt0082151,12121500002,ADMIN,2013-01-17 11:08:49.000
252,52375424,ADMIN,01,19,02,08,,0,akt0082151,12121500002,ADMIN,2013-01-17 11:08:49.000
253,52375425,ADMIN,01,25,02,08,,0,,,ADMIN,2013-05-27 00:00:00.000
254,52375426,ADMIN,01,11,01,01,,11890,akt0074962,11111500024,ADMIN,2013-01-17 11:19:03.000
255,52375426,ADMIN,01,11,02,08,,0,akt0078671,11110500072,ADMIN,2013-01-17 11:19:03.000
